,n_id,x,y,geometry,elevation,n_demand,dw_demand,lat,lon,cluster
352,R207,1173469.1663055897,-1306609.2253458786,POINT (1173469.1663055897 -1306609.2253458786),91.27235412597656,0,0.0,32.4529665,-87.5144199,0
353,R156,1173734.9078538776,-1306581.1603722377,POINT (1173734.9078538776 -1306581.1603722377),88.86329650878906,3,76.57688385685664,32.452855,-87.513152,0
354,R218,1173734.9078538776,-1306581.1603722377,POINT (1173734.9078538776 -1306581.1603722377),88.86329650878906,0,0.0,32.4528673,-87.5115827,-1
355,R134,1172798.599353137,-1306481.4459768462,POINT (1172798.599353137 -1306481.4459768462),81.44477844238281,0,0.0,32.4549405,-87.5242266,-1
356,R438,1172699.8365486048,-1306497.103707086,POINT (1172699.8365486048 -1306497.103707086),79.55230712890625,3,31.14304655519464,-87.52237058283814,32.454979995775865,0
357,R135,1172927.1960925797,-1306563.3879937993,POINT (1172927.1960925797 -1306563.3879937993),82.93720245361328,0,0.0,32.4549576,-87.5201043,0
358,R189,1172595.7349413035,-1306052.4042170881,POINT (1172595.7349413035 -1306052.4042170881),78.7018051147461,0,0.0,32.456035,-87.520114,0
359,R223,1172931.3936411957,-1306600.2845283744,POINT (1172931.3936411957 -1306600.2845283744),82.1513442993164,4,54.565509352418985,32.454089,-87.520066,0
360,R439,1175118.5348955132,-1307573.241195001,POINT (1175118.5348955132 -1307573.241195001),77.7979736328125,4,52.27500416937706,-87.49836186912134,32.442185987078666,0
361,R440,1175106.452289152,-1307473.9766396927,POINT (1175106.452289152 -1307473.9766396927),74.10643768310547,0,0.0,-87.49835383368772,32.44308829022236,0
362,R228,1175217.542628958,-1307426.0658304698,POINT (1175217.542628958 -1307426.0658304698),74.86994171142578,4,59.89979688276161,32.441287,-87.498432,0
363,R441,1175278.999794452,-1307875.1296091955,POINT (1175278.999794452 -1307875.1296091955),79.67586517333984,3,35.91154857309809,-87.49708342463097,32.43927880332882,0
364,R442,1175265.440564301,-1307776.053137328,POINT (1175265.440564301 -1307776.053137328),77.634765625,1,25.729639805205267,-87.497091188526,32.44018137502781,0
365,R443,1175251.8813341502,-1307676.9766654603,POINT (1175251.8813341502 -1307676.9766654603),76.28309631347656,1,16.64180087279744,-87.49709895061491,32.44108394590881,0
366,R444,1175238.3221039996,-1307577.9001935928,POINT (1175238.3221039996 -1307577.9001935928),76.0294418334961,2,24.540057060592503,-87.49710671089763,32.441986515971855,0
367,R254,1175290.239869251,-1307974.439841968,POINT (1175290.239869251 -1307974.439841968),83.98584747314453,0,0.0,32.4383772,-87.4971004,0
368,R137,1173734.9078538776,-1306581.1603722377,POINT (1173734.9078538776 -1306581.1603722377),88.86329650878906,0,0.0,32.4528749,-87.5104719,0
369,R141,1174020.544772876,-1306533.9702586832,POINT (1174020.544772876 -1306533.9702586832),87.05164337158203,2,85.11222515440068,32.452892,-87.509288,0
370,R138,1173838.2889492882,-1306565.066982106,POINT (1173838.2889492882 -1306565.066982106),88.0673599243164,9,198.2403367833125,32.4542612,-87.510491,0
371,R193,1174419.306742477,-1306957.5556632162,POINT (1174419.306742477 -1306957.5556632162),87.3894271850586,0,0.0,32.448662,-87.503402,-1
372,R142,1173948.3452090472,-1306546.9240109872,POINT (1173948.3452090472 -1306546.9240109872),87.23153686523438,3,89.98014665877136,32.453859,-87.509441,0
373,R143,1173074.875986277,-1307510.9681264558,POINT (1173074.875986277 -1307510.9681264558),75.8372802734375,0,0.0,32.4454412,-87.5185227,0
374,R445,1173207.6387570098,-1306845.7404842852,POINT (1173207.6387570098 -1306845.7404842852),81.82305908203125,9,189.81921675639768,-87.51749644412892,32.45119866867867,2
375,R221,1172955.3907143904,-1306784.547617457,POINT (1172955.3907143904 -1306784.547617457),80.20249938964844,0,0.0,32.452061,-87.519624,-1
376,R234,1173741.1291228689,-1308100.035481627,POINT (1173741.1291228689 -1308100.035481627),84.22632598876953,0,0.0,32.439165,-87.512462,-1
377,R158,1173738.8372395006,-1307880.9950240506,POINT (1173738.8372395006 -1307880.9950240506),78.14275360107422,0,0.0,32.441221,-87.512221,-1
378,R149,1173796.7038622636,-1307320.824458297,POINT (1173796.7038622636 -1307320.824458297),89.32044982910156,2,65.9027803492985,32.446199,-87.513031,0
379,R150,1173568.071767732,-1307278.2644568642,POINT (1173568.071767732 -1307278.2644568642),83.10619354248047,0,0.0,32.446768,-87.513002,2
380,R203,1173583.045529099,-1307409.5439760846,POINT (1173583.045529099 -1307409.5439760846),81.35557556152344,1,37.38972971404701,32.446182,-87.51427,0
381,R214,1173694.7020032345,-1307333.8453770862,POINT (1173694.7020032345 -1307333.8453770862),85.33999633789062,1,18.916672662763816,32.446181,-87.511939,0
382,R151,1173806.0877651796,-1307179.682480764,POINT (1173806.0877651796 -1307179.682480764),89.18881225585938,0,0.0,32.447393,-87.512933,0
383,R200,1173579.5004287797,-1307352.7300136227,POINT (1173579.5004287797 -1307352.7300136227),79.97850799560547,0,0.0,32.446862,-87.514289,0
384,R179,1173568.071767732,-1307278.2644568642,POINT (1173568.071767732 -1307278.2644568642),83.10619354248047,0,0.0,32.447364,-87.514241,0
385,R153,1173778.1212687304,-1306950.8740697985,POINT (1173778.1212687304 -1306950.8740697985),90.35396575927734,0,0.0,32.449488,-87.513048,2
386,R154,1173765.2885544354,-1306834.429881169,POINT (1173765.2885544354 -1306834.429881169),89.28507232666016,0,0.0,32.450522,-87.5131108,2
387,R164,1173460.322624194,-1307006.6564547727,POINT (1173460.322624194 -1307006.6564547727),88.34312438964844,0,0.0,32.449451,-87.514344,-1
388,R155,1173490.126497255,-1306756.02925948,POINT (1173490.126497255 -1306756.02925948),92.88086700439453,12,434.0246901633889,32.451656,-87.513125,0
389,R204,1173490.126497255,-1306756.02925948,POINT (1173490.126497255 -1306756.02925948),92.88086700439453,0,0.0,32.450505,-87.514375,0
390,R206,1173470.6757781622,-1306621.343728912,POINT (1173470.6757781622 -1306621.343728912),91.42208099365234,0,0.0,32.4528563,-87.5144205,0
391,R159,1175489.0246807735,-1307935.6679263965,POINT (1175489.0246807735 -1307935.6679263965),88.22431182861328,0,0.0,32.4382318,-87.4930215,-1
392,R300,1174352.0918413647,-1307034.8419638565,POINT (1174352.0918413647 -1307034.8419638565),85.89653015136719,1,13.147292110735966,32.4483615,-87.5069151,0
393,R226,1173170.5604356942,-1307302.8018036566,POINT (1173170.5604356942 -1307302.8018036566),77.18548583984375,0,0.0,32.448314,-87.518514,0
394,R271,1172897.646934885,-1307029.2745712725,POINT (1172897.646934885 -1307029.2745712725),73.59291076660156,2,241.1746515291971,32.4493701,-87.5203472,0
395,R446,1172907.9212940296,-1307380.3789164922,POINT (1172907.9212940296 -1307380.3789164922),69.5943603515625,8,109.58410457903969,-87.52138068865912,32.44681877612822,0
396,R447,1172893.8543084564,-1307281.3790990901,POINT (1172893.8543084564 -1307281.3790990901),70.79855346679688,9,121.067891266851,-87.52139415425815,32.44772133520828,0
397,R170,1173186.3227343797,-1307423.326240097,POINT (1173186.3227343797 -1307423.326240097),79.21736907958984,6,94.20886096877568,32.4459614,-87.521622,0
398,R169,1172882.8869384166,-1307520.3704089725,POINT (1172882.8869384166 -1307520.3704089725),69.37491607666016,8,92.16113880203085,32.4456016,-87.5218348,0
399,R448,1173088.0211541837,-1307441.677492237,POINT (1173088.0211541837 -1307441.677492237),77.4339370727539,7,112.38046554103538,-87.51956727737038,32.446034460607805,0
400,R172,1174250.095041849,-1307178.6374662258,POINT (1174250.095041849 -1307178.6374662258),85.37129974365234,0,0.0,32.447201,-87.506957,0
401,R222,1174156.0677564405,-1307131.2138194882,POINT (1174156.0677564405 -1307131.2138194882),86.16809844970703,0,0.0,32.44831,-87.507598,-1
402,R174,1173006.0570489627,-1307327.374489002,POINT (1173006.0570489627 -1307327.374489002),72.55268859863281,6,70.20669527254546,32.448306,-87.520268,0
403,R192,1172986.9009239315,-1307176.8903209313,POINT (1172986.9009239315 -1307176.8903209313),74.59385681152344,15,202.8880699774436,32.448532,-87.520272,0
404,R177,1173001.8402248365,-1307357.9402486675,POINT (1173001.8402248365 -1307357.9402486675),72.29405212402344,6,82.98987164796674,32.447163,-87.520275,0
405,R191,1173006.0570489627,-1307327.374489002,POINT (1173006.0570489627 -1307327.374489002),72.55268859863281,0,0.0,32.4468956,-87.520361,-1
406,R180,1173565.413876534,-1307222.439505299,POINT (1173565.413876534 -1307222.439505299),86.33164978027344,0,0.0,32.447367,-87.514958,-1
407,R184,1172997.1712235026,-1306780.1838241844,POINT (1172997.1712235026 -1306780.1838241844),80.11568450927734,0,0.0,32.452115,-87.517249,0
408,R449,1173095.835773391,-1306764.0464526212,POINT (1173095.835773391 -1306764.0464526212),81.78754425048828,4,96.2532278981617,-87.51856283483443,32.4520752890647,0
409,R450,1173370.532402499,-1306625.6981440068,POINT (1173370.532402499 -1306625.6981440068),91.5377197265625,5,112.51846601759567,-87.5154812137633,32.45294922017666,0
410,R451,1173272.2114377678,-1306643.939423612,POINT (1173272.2114377678 -1306643.939423612),86.91487121582031,8,187.7198896122834,-87.51654163765667,32.452915725141054,0
411,R187,1173060.0659238303,-1306434.8942324286,POINT (1173060.0659238303 -1306434.8942324286),87.31697845458984,12,239.277932595504,32.454796,-87.519435,0
412,R188,1172986.5827391387,-1306317.2631557286,POINT (1172986.5827391387 -1306317.2631557286),84.36177062988281,5,114.49336508300556,32.455899,-87.519996,0
413,R236,1172986.5827391387,-1306317.2631557286,POINT (1172986.5827391387 -1306317.2631557286),84.36177062988281,0,0.0,32.4550616,-87.5184916,-1
414,R295,1173054.0346086542,-1306296.6073075824,POINT (1173054.0346086542 -1306296.6073075824),82.87854766845703,5,89.1440321126801,32.4562087,-87.5191055,0
415,R452,1172666.4764284017,-1306123.0840727978,POINT (1172666.4764284017 -1306123.0840727978),78.25878143310547,0,0.0,-87.52221302292085,32.4583637931245,0
416,R453,1172737.4054763434,-1306193.5756469308,POINT (1172737.4054763434 -1306193.5756469308),79.41452026367188,1,15.188333110300904,-87.52156182382986,32.45764101660492,0
417,R454,1172808.3561256311,-1306264.045536711,POINT (1172808.3561256311 -1306264.045536711),79.61488342285156,1,18.923799205815406,-87.52091037758544,32.45691840105569,0
418,R190,1172895.093075587,-1306350.1947596518,POINT (1172895.093075587 -1306350.1947596518),82.21284484863281,1,14.114983473393407,32.459088,-87.522862,0
419,R455,1173800.6218875772,-1309058.3910971575,POINT (1173800.6218875772 -1309058.3910971575),88.49613952636719,8,108.0398939565629,-87.51426268629454,32.430659732925946,0
420,R275,1173554.6734580204,-1309299.8589885123,POINT (1173554.6734580204 -1309299.8589885123),86.65008544921875,3,87.76634260499225,32.4288759,-87.5158113,0
421,R198,1173898.5043901904,-1309038.559110982,POINT (1173898.5043901904 -1309038.559110982),86.17058563232422,0,0.0,32.4313799,-87.5134154,-1
422,R225,1173579.5004287797,-1307352.7300136227,POINT (1173579.5004287797 -1307352.7300136227),79.97850799560547,0,0.0,32.44567,-87.51431,-1
423,R456,1173324.3724944652,-1306297.190771625,POINT (1173324.3724944652 -1306297.190771625),86.45787048339844,0,0.0,-87.5155201781239,32.45594343706692,-1
424,R457,1173314.8096992907,-1306246.2872279885,POINT (1173314.8096992907 -1306246.2872279885),84.22338104248047,0,0.0,-87.51555160050216,32.45641057424752,-1
425,R458,1175503.5510786972,-1308735.4641334664,POINT (1175503.5510786972 -1308735.4641334664),81.63343048095703,0,0.0,-87.49589124120615,32.43130047756888,0
426,R459,1175459.8917497725,-1308645.498234383,POINT (1175459.8917497725 -1308645.498234383),81.95310974121094,0,0.0,-87.49622837747228,32.4321613759224,0
427,R460,1175415.5209424698,-1308555.8815496196,POINT (1175415.5209424698 -1308555.8815496196),83.06804656982422,0,0.0,-87.49657348670216,32.43302009211822,0
428,R211,1175094.6658580822,-1308439.0697260692,POINT (1175094.6658580822 -1308439.0697260692),84.1504135131836,0,0.0,32.434489,-87.500191,-1
429,R213,1173974.958743796,-1307383.068848514,POINT (1173974.958743796 -1307383.068848514),89.10343170166016,0,0.0,32.444633,-87.510259,-1
430,R461,1173706.077944951,-1305995.747530231,POINT (1173706.077944951 -1305995.747530231),90.99458312988281,0,0.0,-87.51108908614052,32.45813275327053,-1
431,R216,1173691.6365602722,-1306098.6826643304,POINT (1173691.6365602722 -1306098.6826643304),90.5312728881836,0,0.0,32.4589639,-87.5106931,-1
432,R219,1173974.958743796,-1307383.068848514,POINT (1173974.958743796 -1307383.068848514),89.10343170166016,0,0.0,32.4454033,-87.5106418,-1
433,R229,1172997.1712235026,-1306780.1838241844,POINT (1172997.1712235026 -1306780.1838241844),80.11568450927734,0,0.0,32.452077,-87.52007,-1
434,R224,1172927.1960925797,-1306563.3879937993,POINT (1172927.1960925797 -1306563.3879937993),82.93720245361328,0,0.0,32.453754,-87.520072,-1
435,R291,1173380.429377169,-1307591.749484421,POINT (1173380.429377169 -1307591.749484421),78.25221252441406,0,0.0,32.4444108,-87.5185718,-1
436,R233,1174020.544772876,-1306533.9702586832,POINT (1174020.544772876 -1306533.9702586832),87.05164337158203,0,0.0,32.4538538,-87.50853,-1
437,R237,1173060.0659238303,-1306434.8942324286,POINT (1173060.0659238303 -1306434.8942324286),87.31697845458984,0,0.0,32.4552674,-87.5176254,-1
438,R248,1173884.012567218,-1306572.7714940824,POINT (1173884.012567218 -1306572.7714940824),88.02449798583984,1,35.33762449237608,32.4519107,-87.5102234,0
439,R247,1173875.1415106594,-1306667.6111499914,POINT (1173875.1415106594 -1306667.6111499914),87.66849517822266,4,173.80420414701808,32.452231,-87.5107075,0
440,R249,1173875.1415106594,-1306667.6111499914,POINT (1173875.1415106594 -1306667.6111499914),87.66849517822266,0,0.0,32.4527459,-87.5100008,-1
441,R258,1175548.2013410954,-1308824.9340970682,POINT (1175548.2013410954 -1308824.9340970682),82.8550796508789,0,0.0,32.4303462,-87.4974199,-1
442,R260,1175038.9134618319,-1308879.8346038596,POINT (1175038.9134618319 -1308879.8346038596),81.33617401123047,3,61.26286855322711,32.4306236,-87.5009805,0
443,R285,1173603.8336088296,-1308787.3366772912,POINT (1173603.8336088296 -1308787.3366772912),77.67701721191406,1,10.301010417540857,32.4335066,-87.5159695,0
444,R264,1173640.9831577272,-1308108.894512079,POINT (1173640.9831577272 -1308108.894512079),83.24398803710938,2,25.235849375857825,32.4386895,-87.5148341,0
445,R267,1173444.4681880944,-1307552.6138885177,POINT (1173444.4681880944 -1307552.6138885177),78.37594604492188,4,126.11272384189245,32.445,-87.5152007,0
446,R270,1172967.9956838717,-1307085.8214748844,POINT (1172967.9956838717 -1307085.8214748844),74.78763580322266,0,0.0,32.4499676,-87.5210112,-1
447,R462,1172954.9653312403,-1306988.1671760133,POINT (1172954.9653312403 -1306988.1671760133),74.78888702392578,1,10.024344731137441,-87.52035156172398,32.450259277375025,0
448,R274,1173713.3241936848,-1309466.101175916,POINT (1173713.3241936848 -1309466.101175916),88.43425750732422,4,74.39489697046862,32.427196,-87.5177349,0
449,R276,1173681.6293482028,-1309275.6866537207,POINT (1173681.6293482028 -1309275.6866537207),88.7015380859375,0,0.0,32.4288271,-87.517181,-1
450,R277,1173803.7421049704,-1310077.6272665348,POINT (1173803.7421049704 -1310077.6272665348),87.87470245361328,0,0.0,32.4216898,-87.5185061,-1
451,R463,1173704.88488545,-1310092.453613396,POINT (1173704.88488545 -1310092.453613396),87.99810028076172,0,0.0,-87.51667741998952,32.42155158415513,-1
452,R279,1173614.2786193474,-1308857.1532387405,POINT (1173614.2786193474 -1308857.1532387405),79.64563751220703,0,0.0,32.4325727,-87.5149722,-1
453,R283,1173608.7846548916,-1308820.9523653195,POINT (1173608.7846548916 -1308820.9523653195),78.52312469482422,1,12.685879179913861,32.4330325,-87.5159597,1
454,R281,1173614.2786193474,-1308857.1532387405,POINT (1173614.2786193474 -1308857.1532387405),79.64563751220703,0,0.0,32.4327278,-87.5165775,-1
455,R282,1173608.7846548916,-1308820.9523653195,POINT (1173608.7846548916 -1308820.9523653195),78.52312469482422,0,0.0,32.4329836,-87.5166084,-1
456,R284,1173601.1399534417,-1308768.9876076193,POINT (1173601.1399534417 -1308768.9876076193),76.98278045654297,0,0.0,32.4333392,-87.5159661,1
457,R286,1173485.3068449737,-1307918.9776891142,POINT (1173485.3068449737 -1307918.9776891142),77.52812957763672,0,0.0,32.4415586,-87.5170724,-1
458,R289,1173493.7438591868,-1307994.9251089036,POINT (1173493.7438591868 -1307994.9251089036),79.80168914794922,3,51.453181961184306,32.4407075,-87.5172789,0
459,R292,1173054.0346086542,-1306296.6073075824,POINT (1173054.0346086542 -1306296.6073075824),82.87854766845703,0,0.0,32.4557765,-87.5181024,-1
460,R293,1172986.5827391387,-1306317.2631557286,POINT (1172986.5827391387 -1306317.2631557286),84.36177062988281,0,0.0,32.4563044,-87.5183669,-1
461,R294,1173054.0346086542,-1306296.6073075824,POINT (1173054.0346086542 -1306296.6073075824),82.87854766845703,0,0.0,32.4560661,-87.5177778,-1
462,R298,1172458.2972103977,-1306631.3700778356,POINT (1172458.2972103977 -1306631.3700778356),75.49811553955078,0,0.0,32.4554087,-87.5244525,-1
463,R299,1174233.8091625995,-1307012.1849523378,POINT (1174233.8091625995 -1307012.1849523378),85.7713394165039,0,0.0,32.4480034,-87.5057002,-1
