buildings,V1,V2,V3
B511,-87.50407529158194,32.44336966906804,12.183001786095211
B512,-87.50585005540536,32.443437744998384,9.950917440959179
B513,-87.5099135,32.443487499999996,4.77880590586334
B514,-87.50427735281359,32.44359807227309,30.282447858833258
B515,-87.50506957543087,32.44363899516256,27.48126703965948
B516,-87.50635294752773,32.443644158425826,20.79136774384348
B517,-87.50626166088757,32.44388997778665,18.866173274792253
B518,-87.50477,32.443899,27.487486525145158
B519,-87.50851349999998,32.444862,4.180579603705475
B520,-87.50836300000002,32.4450605,18.531545867060274
B521,-87.51707223916034,32.444144531773816,12.009888739884559
B522,-87.52075400000001,32.444306,5.750693820761285
B523,-87.52015150000001,32.44448400000001,7.363981119949841
B524,-87.51747608044535,32.44449682849383,26.685399476495864
B525,-87.51958535090455,32.44453658962071,7.20259653712868
B526,-87.51737701524556,32.444660244832704,147.58362833784764
B527,-87.51839758022328,32.44470573936279,110.85674493462258
B528,-87.52008102130897,32.444738737442925,4.920873313663897
B529,-87.51846028834656,32.445279310007315,7.447554338364736
B530,-87.518667,32.4452965,7.072366564274571
B531,-87.51777219337832,32.44530051860415,5.790315410556347
B532,-87.51763068109834,32.44530785356904,6.543274243761917
B533,-87.51802639134144,32.44533972012512,5.021330578303054
B534,-87.51868049999999,32.44555,7.738771254443285
B535,-87.52210649999999,32.4456075,6.145269142297558
B536,-87.52065400000002,32.445632,6.129613854574451
B537,-87.52093824560235,32.445644448720614,6.420121592998954
B538,-87.52151890107984,32.44564620167661,6.271847872737424
B539,-87.52038964169161,32.4456497479164,6.343434482725936
B540,-87.52124037045388,32.44564925541085,5.810260547185894
B541,-87.50996525868379,32.44517654339059,13.431061548136
B542,-87.50600530247284,32.445340097249556,76.54957705025095
B543,-87.50337886081512,32.44568518885076,2.9822011481646022
B544,-87.5041067937853,32.4457159322034,4.574570541780816
B545,-87.50361999999998,32.445718,5.099999811859448
B546,-87.50391003979921,32.4457308307327,8.920499839386128
B547,-87.50314235342216,32.44574345518734,11.824271454037616
B548,-87.50430404963726,32.44576729744177,6.110247603637955
B549,-87.50317224157654,32.44586153850508,3.013413195415749
B550,-87.5048175,32.445908,9.731108478145801
B551,-87.51054435288471,32.44528830995875,16.03705098694575
B552,-87.51089299999998,32.4453545,4.670606217118568
B553,-87.51553474838525,32.44536968208268,265.7646754946309
B554,-87.51645375457404,32.44555895546026,6.247154139515104
B555,-87.51449863098243,32.44560465000286,18.694864857023504
B556,-87.51624225875058,32.445657862488034,4.291395849777858
B557,-87.51341900000001,32.445788,9.458336331381908
B558,-87.5163196153315,32.44593530625723,11.507422794029218
B559,-87.5165390862763,32.44596075435733,8.207268011753595
B560,-87.51180799999999,32.4463295,4.622190711632829
B561,-87.52010926015068,32.44565854896781,6.379454756387968
B562,-87.51988122518726,32.44575795224719,6.47609322027213
B563,-87.52199095642762,32.44582719224178,5.925842510824724
B564,-87.51934081218906,32.44583047095981,12.764159079999512
B565,-87.5196422548827,32.445830389977765,5.173505124368278
B566,-87.51838555217604,32.44587374888346,8.211074034816226
B567,-87.5189628310658,32.445880757229325,10.346627976610272
B568,-87.51861491627076,32.44590010000236,7.549477654188951
B569,-87.51744083550767,32.44591646456867,16.482576617335038
B570,-87.51874744405183,32.44592724381626,6.438096879717648
B571,-87.5182157479186,32.44592906238988,5.166031464165842
B572,-87.5218715,32.4460125,6.219627463848052
B573,-87.52100250000001,32.4460465,5.597701180223105
B574,-87.52071716894682,32.446061755078965,9.539289506384758
B575,-87.52025512326657,32.44607021828454,6.9437321523004805
B576,-87.52047626222432,32.4460725240874,9.625418654123145
B577,-87.52123649999999,32.4461055,5.971494409143297
B578,-87.52003431013858,32.44617753068474,6.8274476455981805
B579,-87.51919274573562,32.44620157721577,8.59159229061451
B580,-87.52176199999998,32.446219,6.272295982938955
B581,-87.51981822451883,32.44622295535815,6.264377823513577
B582,-87.5186754466828,32.44625825311298,9.393122474888907
B583,-87.5211670713349,32.44636025360608,6.117115638333609
B584,-87.521669,32.4464045,9.252678616889256
B585,-87.517845,32.446462499999996,2.1028139181962295
B586,-87.520363,32.4465345,5.687408160862624
B587,-87.52063710549945,32.44658730695847,6.672017050840252
B588,-87.52113997009211,32.44659369089765,8.776085940579655
B589,-87.52155964568783,32.446639921955295,6.0870152162540165
B590,-87.52010649999998,32.4466475,6.095122281454707
B591,-87.51469657248606,32.446335357662726,8.631250271685616
B592,-87.512165,32.446355999999994,28.329199463016423
B593,-87.51548000000001,32.4463615,7.713371646706905
B594,-87.51573858343933,32.44645974428464,8.216610937286017
B595,-87.51644093582975,32.44644030975673,80.47225140560042
B596,-87.5161375252379,32.446718002960175,11.102658887947833
B597,-87.51620401344269,32.44688159065846,5.87922586428697
B598,-87.51656452097065,32.44692067708192,9.876099042402922
B599,-87.51349460792792,32.44718199752608,7.878042732359994
B600,-87.5132138858257,32.447189488074066,7.842180058676332
B601,-87.5182255,32.446729500000004,3.461856872574349
B602,-87.52079705357825,32.44680370034443,6.521832200321766
B603,-87.5167750515337,32.446797017189404,18.09664477398143
B604,-87.51873538005867,32.446837162296994,12.10706049983517
B605,-87.51998483173631,32.446848951450114,6.979266624119265
B606,-87.51792265055562,32.44694128776953,10.247469897818355
B607,-87.51952689288687,32.446930220439405,5.569628571189524
B608,-87.51810723835636,32.44694432887671,7.9092129285533606
B609,-87.51977715339176,32.44695325225483,5.615982100580155
B610,-87.51737686152501,32.44696592596131,14.575496015981376
B611,-87.50542216202192,32.44653266273329,6.430452414284015
B612,-87.50734800000001,32.446616,11.046235060293874
B613,-87.50718050000002,32.4468295,8.31400353951016
B614,-87.51015446135786,32.44686879083562,14.48844049587631
B615,-87.50934229584492,32.44699314160556,8.02375409786
B616,-87.50913619848185,32.447043219569935,3.669318851009642
B617,-87.507206,32.4470635,8.241319599226589
B618,-87.5074707915981,32.44712597315523,11.110233906424781
B619,-87.50774071234123,32.44718153610759,8.275296768103999
B620,-87.5080115,32.4472325,10.965345072309617
B621,-87.51775374181499,32.44698403691496,3.2493826408630198
B622,-87.5190125,32.4469865,5.247873534085638
B623,-87.51829400000001,32.446989,4.330146397999371
B624,-87.52118437776856,32.44704562480738,7.7502668634677505
B625,-87.52161699999998,32.447136,5.239694424629155
B626,-87.52056368293172,32.447194571667886,6.2263821231013035
B627,-87.5167265,32.44726349999999,5.687708120056525
B628,-87.51771675045536,32.44731592167577,4.213880510302975
B629,-87.5189266851355,32.44732066964851,9.573760083123336
B630,-87.5194095,32.4473275,3.9701934432065045
B631,-87.51381093945824,32.44718745136042,7.457939869216329
B632,-87.51140563636456,32.447229621163196,8.89429123522072
B633,-87.51073263781846,32.44756493437793,5.894639509220202
B634,-87.51148725793922,32.447567548549245,5.8744378345991946
B635,-87.511812,32.447622,9.027508913288887
B636,-87.51319299999999,32.4476315,14.815400535003802
B637,-87.51211900000001,32.4476615,3.909398717626443
B638,-87.51273346487596,32.44766966690473,24.041266586817038
B639,-87.512322,32.447717000000004,16.950079503222085
B640,-87.51107935511179,32.44771602119583,20.27508862277007
B641,-87.5082945,32.44731,10.921635265983785
B642,-87.50856114705788,32.44743533689118,11.027961058300363
B643,-87.50713874462832,32.44747268163407,11.617478208906183
B644,-87.50883869914526,32.44755683540059,13.19333155458726
B645,-87.5076304719101,32.447572692883895,10.790931391151487
B646,-87.50738718712562,32.447592027026374,29.72843650315764
B647,-87.5081565,32.447646999999996,13.436967310119329
B648,-87.50908050000001,32.447683,8.08036499001852
B649,-87.50714049999999,32.4477615,11.793059978657233
B650,-87.50754917530934,32.44780365889226,12.333928852737518
B651,-87.51978150000001,32.44734400000001,6.829485625454637
B652,-87.52161174806153,32.447351408231285,6.309304042872375
B653,-87.5200263852036,32.44735619995084,6.891675772740605
B654,-87.51869661629158,32.44749067768787,8.467608744715921
B655,-87.52116756657162,32.44749474627811,5.908825646715941
B656,-87.52161042996207,32.44758024486436,6.224827408013476
B657,-87.518325,32.4477405,5.247720611165946
B658,-87.51870388006287,32.44776925275057,5.903187120885178
B659,-87.51832789540994,32.44789175444761,5.637465791314576
B660,-87.52116115975913,32.44789497520369,6.038517579505964
B661,-87.52055974874978,32.447901050868424,6.6315671746396925
B662,-87.52085950000001,32.447903,7.465636386107477
B663,-87.52153960099938,32.447974227770466,7.918336989913474
B664,-87.52003423262839,32.44810595166163,6.3751133433300105
B665,-87.52054479307877,32.448110293436656,8.593803479471918
B666,-87.51977350000001,32.448113000000006,6.367750858036882
B667,-87.52117656560613,32.44813325291292,5.622174196598845
B668,-87.51877809932935,32.448161189172865,4.429628947702694
B669,-87.51956010732637,32.448181918628265,5.796844865346533
B670,-87.52154749999998,32.448261499999994,8.127100695587242
B671,-87.50796,32.447873,13.453079489610811
B672,-87.5089358579806,32.44802904885075,13.121409692771296
B673,-87.50519194754654,32.4480881573604,6.573646055367983
B674,-87.50753727112128,32.44813490201602,6.107717488398619
B675,-87.50684373162844,32.44819611972404,10.81060828329649
B676,-87.50748168706924,32.448352309465406,9.206479274929432
B677,-87.504735,32.4483915,9.470353478792205
B678,-87.507756,32.448406000000006,7.559373760708981
B679,-87.50740975235175,32.44847194840552,3.4202026246113126
B680,-87.50359750000001,32.4484975,6.772774506261466
B681,-87.51407518651858,32.44781335677295,4.297547371851665
B682,-87.51079153491159,32.44803420756711,7.621584259119345
B683,-87.51138276670427,32.4480359768044,32.60092273111071
B684,-87.51405324736261,32.44811890962053,3.406001447367675
B685,-87.51329074143887,32.448196739679105,15.140712987790153
B686,-87.51268368824144,32.44826586153463,13.637663715923235
B687,-87.51057474827158,32.448459628807775,8.894239799926732
B688,-87.51603037159585,32.4485147570632,5.781739396751258
B689,-87.51644225618503,32.44852744149588,5.764176614987662
B690,-87.51534989987245,32.44859592076444,7.423258876045464
B691,-87.51746699999997,32.44828149999999,8.822237448641543
B692,-87.52059198671512,32.448297504661696,7.06613191006823
B693,-87.52118025187418,32.448336899373984,6.919222688110707
B694,-87.51870500000001,32.44846400000001,5.15805931793747
B695,-87.52069957649016,32.44848625481246,6.91387372523441
B696,-87.51826524993015,32.44848513766024,5.749575285998596
B697,-87.51979683606524,32.44851047437157,8.993665639136294
B698,-87.5211735,32.4485445,6.166832852805536
B699,-87.52323403713216,32.44858954764505,9.051069780293528
B700,-87.52161228766983,32.448652037286756,13.084560575315594
B701,-87.5149399541759,32.448606010544474,7.25354825082411
B702,-87.514025,32.448631500000005,8.233806150867002
B703,-87.51335964636732,32.44866049052124,15.590360489196563
B704,-87.51277020603939,32.44865723129252,13.567254841427257
B705,-87.51056550000001,32.4486735,7.8365656115118005
B706,-87.51602024366034,32.44867645473238,12.11896689176946
B707,-87.51457534480159,32.44869817559553,8.181856952299091
B708,-87.5113192276615,32.44871904415858,11.478841345208835
B709,-87.51198729218923,32.44873754037163,25.59296291875097
B710,-87.51557328079015,32.44877062863312,7.818313104888678
B711,-87.51879768319418,32.44865774717351,11.891300324167052
B712,-87.51947207567316,32.448672786908084,5.763290987497274
B713,-87.51924100000001,32.448689,6.807425226132007
B714,-87.5182960417983,32.4487022236194,8.387005354716827
B715,-87.52064329378531,32.44870961581921,6.358835613093609
B716,-87.5199028370617,32.448710047451776,5.787980613554516
B717,-87.5211775,32.44875100000001,6.589281323119117
B718,-87.51714975326936,32.4487583612753,9.741162688611507
B719,-87.51872190339695,32.44880079851645,7.264368008003852
B720,-87.51742522831644,32.448818850792826,4.120646984413655
B721,-87.51056368034591,32.44888928432515,8.983883062376414
B722,-87.51275080476513,32.44892125199386,10.664923046749948
B723,-87.5134078662737,32.44896829385851,31.031040993620707
B724,-87.51557113283043,32.448973443890075,13.534172064579716
B725,-87.51135847827717,32.44900140699571,11.687239372337006
B726,-87.51498940958679,32.44901825438096,2.3504937462123934
B727,-87.51458612305532,32.44901572657552,10.62712105111601
B728,-87.51601368856593,32.449072663318375,6.268056580597566
B729,-87.5105576718504,32.44910360376152,8.82336183492324
B730,-87.51276600000001,32.449121500000004,13.825286564838521
B731,-87.5201255,32.4488465,6.787880143517917
B732,-87.52041299577368,32.44886448207225,9.155620662934439
B733,-87.51679787186147,32.448932246753245,7.837316554425506
B734,-87.52027453736795,32.448934691788,4.684843120054559
B735,-87.52160240285146,32.448934835039225,7.15660888767016
B736,-87.52117534837964,32.44895826566951,6.006334013765076
B737,-87.51761613979437,32.44907754468342,14.341862057442258
B738,-87.51718142211553,32.44909997958129,24.705958096201318
B739,-87.52006139923326,32.44915030719287,11.535980025947469
B740,-87.52115755363788,32.44916165933727,5.4842488273650964
B741,-87.51107974626215,32.449178943587675,15.980795910337122
B742,-87.51390716721548,32.44920017818871,25.000607862025433
B743,-87.51142850000001,32.449209,8.655782303257539
B744,-87.512567,32.4492445,3.4391580167509357
B745,-87.515634,32.449249,13.621771396772402
B746,-87.51454350000002,32.44925150000001,7.085720590245611
B747,-87.51539050000001,32.4492595,7.975755855170888
B748,-87.51272424594869,32.44927295253179,7.792222369611773
B749,-87.51238136713206,32.44931587999628,10.550910820475977
B750,-87.51061778533912,32.44932075593157,8.759564682976915
B751,-87.5216301081597,32.449164134681766,6.581926844592701
B752,-87.51921649999998,32.449172,2.845018121771501
B753,-87.520833908267,32.4491789658682,7.356747057754211
B754,-87.52032738229981,32.44918180007998,6.4655539239118545
B755,-87.5198175,32.449182,5.8218863030501895
B756,-87.5205855,32.4491825,6.523993396663041
B757,-87.52104150241286,32.44921166684539,1.4960660121754241
B758,-87.519273753224,32.449545952060554,5.09052262175676
B759,-87.52126775905897,32.449580358203484,16.043482793380157
B760,-87.521044,32.449828499999995,24.07126318519442
B761,-87.5040897411576,32.449380932671644,5.262192588817662
B762,-87.50799938875844,32.44977088375733,12.478521540371851
B763,-87.50924911452148,32.449795265727914,8.280814858423009
B764,-87.50856755114074,32.44979920413619,7.97454561560392
B765,-87.50970720096296,32.44981562506756,12.757604659025496
B766,-87.50947435787661,32.44981896606008,12.474212249915439
B767,-87.509023,32.4498185,12.581091257829497
B768,-87.50879241911987,32.449819747025,12.788359659973525
B769,-87.50834266799873,32.44982528927207,12.172946067549383
B770,-87.507701,32.449852,12.38560283331218
B771,-87.510873,32.449349000000005,7.166522310495889
B772,-87.51277999999998,32.449374999999996,3.3181359394401033
B773,-87.51463572963723,32.44960029705681,17.232160777056365
B774,-87.5155298256705,32.44962118665199,31.411023443689672
B775,-87.51394825497103,32.44964154464829,2.2072060790149903
B776,-87.51341939846743,32.449700200412614,55.513325479066424
B777,-87.51038013699339,32.44975075708229,3.4631255630339397
B778,-87.51237750000001,32.449755,9.32866849194675
B779,-87.5127768386885,32.449828531074566,39.23568360423728
B780,-87.51080043667348,32.44991961546538,51.73885844712366
B781,-87.52396518223047,32.44856918451774,22.497837753021088
B782,-87.524168,32.44881000000001,12.419188885368143
B783,-87.5256831069115,32.44935129582279,6.221003756771668
B784,-87.52478222183203,32.44940842639255,18.248993719790917
B785,-87.52399884167093,32.4499581607901,19.353037420886867
B786,-87.52435697280292,32.45115876302036,5.927044037597168
B787,-87.52421100000002,32.4511765,4.013787396492752
B788,-87.524036,32.4511935,7.555961021078382
B789,-87.52354249999999,32.451274000000005,11.730473767022488
B790,-87.52431507635285,32.45163220192286,7.92524086827041
B791,-87.51472597639719,32.45008668701486,134.05943194786883
B792,-87.51144469589791,32.450109721168324,11.588548348593331
B793,-87.5152300549302,32.4501177463605,45.24067552009332
B794,-87.51185100000001,32.450148500000005,5.6741765924853755
B795,-87.512293,32.450185,21.975681986185933
B796,-87.51282165106939,32.450233189342974,16.030716641412905
B797,-87.51344259874716,32.45026993743149,52.27053054704868
B798,-87.51397433818624,32.4503070200041,37.104455345354836
B799,-87.51179420550226,32.45030336181213,13.962965277903606
B800,-87.51137003469574,32.45036751331991,11.328793734743513
B801,-87.5059328707884,32.44989069632287,44.26937625792369
B802,-87.50768806421691,32.450121848248976,8.047501686856403
B803,-87.50938349999998,32.450269000000006,6.556674087924112
B804,-87.5084385,32.45027949999999,18.64547323401817
B805,-87.50800413739785,32.45030792474045,8.112724321624192
B806,-87.50774191857697,32.45032124756774,12.876278840278207
B807,-87.50909375305362,32.45038625276184,17.80282076749903
B808,-87.5096375,32.450387,20.21708223749964
B809,-87.51017240036336,32.45048910132367,7.933472638468465
B810,-87.50857313027146,32.45054599952969,14.856329009073743
B811,-87.52071794619143,32.45005532994929,96.51606257940412
B812,-87.52057134181739,32.45057517379009,5.012172365568721
B813,-87.51812249999999,32.4505775,7.613616861499866
B814,-87.51768271160283,32.45068997036127,2.6138322577471413
B815,-87.5222208783363,32.450699357290226,13.558657143854301
B816,-87.517219,32.4507855,3.6587579347633197
B817,-87.51945439864228,32.450834176368716,11.587501134481084
B818,-87.51851045147765,32.45084353547105,11.894358559448591
B819,-87.51812889995784,32.45087119073138,8.04273705150042
B820,-87.519116,32.45086500000001,10.494238778645204
B821,-87.51602169293919,32.450398245892906,9.725752862988102
B822,-87.51130253413338,32.450568291885844,18.320604543091854
B823,-87.51568524669968,32.450700884488455,7.361696480735512
B824,-87.516025,32.4507225,7.521983430757437
B825,-87.51333524846785,32.450755298242335,11.495703688334132
B826,-87.51533059587929,32.45073871351537,25.79517228663434
B827,-87.51195191213566,32.45078174610568,10.25668869857655
B828,-87.51252200670714,32.45082335807476,24.082461806518154
B829,-87.51399515228078,32.450834115732796,93.71051388995474
B830,-87.51465324389068,32.450884289721294,59.65248866820163
B831,-87.51136011412896,32.45089002934812,15.052733950832561
B832,-87.51028097112084,32.450913826734684,27.851699752261432
B833,-87.5160745,32.4509695,6.855762627769558
B834,-87.5128645,32.45100250000001,12.670621065168463
B835,-87.51465824327545,32.451222973896265,3.1494276419939977
B836,-87.51557399454468,32.45124993798196,18.84695790562455
B837,-87.51070438076302,32.45127228813239,6.144262432681632
B838,-87.5133048371733,32.45128789614794,16.286953260699192
B839,-87.51622990416465,32.451327017918075,22.194252056440465
B840,-87.51520340556766,32.451403822263934,10.56445481481239
B841,-87.51775324422695,32.45091428961508,11.54539236391264
B842,-87.51709074246004,32.45097070789882,14.278700483135944
B843,-87.51731879699472,32.450980921107586,12.653304356961442
B844,-87.52175134085876,32.45120600351748,6.358571020893466
B845,-87.52265000000001,32.4512965,11.354711905097489
B846,-87.5218147557425,32.45139778918718,4.321335105535475
B847,-87.51707067888188,32.45153526712341,20.171245630834278
B848,-87.5191255,32.451553,6.86821967092154
B849,-87.51759932417845,32.451575606810685,22.60890850922948
B850,-87.51922675906034,32.45164608435944,4.085546509194316
B851,-87.50909777242661,32.450779481152665,18.67251882753744
B852,-87.50963428079181,32.45078198379316,18.839873175739037
B853,-87.50528912433931,32.45084392978078,52.4154917612625
B854,-87.5085633631964,32.450900969102314,18.528987515594014
B855,-87.50910000000002,32.451175,17.82964784740326
B856,-87.50963150000001,32.451176000000004,19.383861286731328
B857,-87.50858422989786,32.451297127438046,19.555910568879472
B858,-87.50910777836656,32.451535274408705,15.059237660755498
B859,-87.50537609610336,32.451573775678106,349.403762863373
B860,-87.50962597235781,32.4515792483592,19.591282448350917
B861,-87.51189079568202,32.45140272096046,22.168206110367713
B862,-87.51216374395078,32.451406463413356,8.595006786933775
B863,-87.514677,32.451451999999996,6.967921483946228
B864,-87.51286168956229,32.451463562471574,17.696978838965016
B865,-87.51407396091986,32.45146477669177,11.248104440960645
B866,-87.51362135312057,32.45179775596935,4.983299627163667
B867,-87.51339225157619,32.451821807450536,9.628229840588489
B868,-87.5139503643762,32.451822836056316,30.541308643516132
B869,-87.51287889506506,32.45183021413515,14.38300354322119
B870,-87.5107025,32.45186399999999,17.139396435924994
B871,-87.52216072399418,32.451649123202,5.128867762266038
B872,-87.52266200000001,32.4516575,1.3772451693658345
B873,-87.52241508358884,32.4517455865465,5.7527232940670245
B874,-87.5225763006952,32.451806477760336,5.95876014950973
B875,-87.523251,32.451811500000005,5.194565784685888
B876,-87.51782307063328,32.45188659259259,18.363416275644838
B877,-87.52267463774456,32.452100336428714,7.453029949394404
B878,-87.52301268747352,32.45213136381781,5.8897332653775
B879,-87.52334874323253,32.452165063314084,4.717236584091668
B880,-87.51921898542756,32.452423490903406,11.971848243760405
B881,-87.51241017916666,32.451880154166666,3.477479009316257
B882,-87.51613680444818,32.451901557341934,18.764515666613903
B883,-87.51363105207238,32.451915281727956,5.35981442511867
B884,-87.51560623416097,32.45193702148111,22.675923773775242
B885,-87.51665556961301,32.45193299846901,35.05192195166762
B886,-87.51464379908144,32.4519507407943,13.347521867831516
B887,-87.51288772377794,32.45202970611874,13.99606944759335
B888,-87.51411706608665,32.452054088124214,10.293546271587083
B889,-87.51093022270008,32.45212396603092,17.23019131650111
B890,-87.51342254675421,32.45221922888706,13.07056851299867
B891,-87.52352352002153,32.45173476620229,3.9692226050367356
B892,-87.524672,32.4517885,4.70938164697285
B893,-87.52431750000001,32.45182400000001,8.924484776628915
B894,-87.52370762116111,32.45183274318946,6.108445942027298
B895,-87.5242549612383,32.45213422147813,10.288252299605336
B896,-87.52355349999999,32.452169,7.113474760615533
B897,-87.52439158054989,32.45220225741274,3.7974653558888836
B898,-87.52368399999999,32.452226499999995,4.305789582136794
B899,-87.52353670176552,32.452350117752324,6.3193652251602614
B900,-87.52419818579213,32.45237647831117,7.153862607483947
B901,-87.5113825,32.45224150000001,6.680800394062798
B902,-87.51173833843268,32.45229807403509,6.631802253328912
B903,-87.514856609119,32.45237263419156,14.315759356588103
B904,-87.51030666134474,32.45235320912529,36.471894895205814
B905,-87.51588309018898,32.45257066201702,11.467663602060883
B906,-87.5162899617093,32.452590280261234,14.958817063290134
B907,-87.51068340977609,32.45259227035539,13.01525913127335
B908,-87.51403150193649,32.45261156638151,21.0018139918361
B909,-87.5155195607311,32.45261224247581,13.543340936961455
B910,-87.5165809676978,32.452631888065845,9.65589703732286
B911,-87.508573,32.451682500000004,17.271756365890937
B912,-87.50911328564752,32.45186995484047,15.137651531881472
B913,-87.50859195440495,32.45207095862118,18.86655032360929
B914,-87.51026474883508,32.45211301739014,16.060619425877114
B915,-87.5097515288362,32.45221523970044,14.120043367520019
B916,-87.50980532437417,32.45259344980237,17.66881224618804
B917,-87.50491207290966,32.452623238747826,4.006300053234012
B918,-87.50531093061612,32.452644471728924,53.503053485236585
B919,-87.51024650000001,32.453155,13.375215830735801
B920,-87.50875957212428,32.45331749192737,23.68956225359105
B921,-87.51793123836555,32.4524318248881,12.781254013350594
B922,-87.51945499999998,32.4524435,6.379270581041066
B923,-87.51891232476413,32.452438861161866,8.349355440569232
B924,-87.51857606864483,32.452453025056734,17.337795075106094
B925,-87.51713464193881,32.45257624897194,14.762049219752011
B926,-87.51680552269856,32.45261165156831,9.621254279407207
B927,-87.5181647075226,32.452718889812814,9.658209420054927
B928,-87.5220631564411,32.45281301228492,9.992869785582219
B929,-87.5206667578298,32.452908017891836,5.231524346362894
B930,-87.52096599999999,32.4529175,4.736215866874531
B931,-87.51286854674743,32.45263141924687,15.01735213331716
B932,-87.515315,32.452649,5.942332906145432
B933,-87.5123055,32.452664000000006,8.233594335527261
B934,-87.5109654980186,32.452666468580944,8.536328547775913
B935,-87.51478335986413,32.452814753862334,16.570625809295482
B936,-87.51288675484768,32.45308594216412,14.098302139377143
B937,-87.5106897538787,32.45310137806466,8.589884095265617
B938,-87.51414678146364,32.453170634178996,11.477745813446646
B939,-87.51666522525845,32.45318382346552,16.11574457960679
B940,-87.51606324399663,32.45319037921265,11.726646109393773
B941,-87.51633971040965,32.45320498273926,13.59642055653747
B942,-87.51479900000001,32.4532225,7.529982651875354
B943,-87.51546296776264,32.45322674708425,13.21295692188676
B944,-87.5157662855138,32.453220815812806,12.092938641743306
B945,-87.51068949999998,32.4533185,8.568668908011414
B946,-87.51196822569162,32.4532832015408,23.42304533957215
B947,-87.512877,32.45334750000001,5.145485712724472
B948,-87.51344474849397,32.453357595045574,10.581773881164033
B949,-87.51651845102225,32.45337377425709,5.39378337218405
B950,-87.5102885,32.4534405,11.227107210643123
B951,-87.52193551300523,32.45303137566078,7.1964962996674435
B952,-87.52091805625183,32.45304469386963,6.422309317152864
B953,-87.5172123621859,32.45312859547738,12.791381808399429
B954,-87.52032272790295,32.453438583553684,6.777445102478562
B955,-87.518939,32.4534605,6.9008500869214835
B956,-87.51913249999998,32.453464499999995,2.3730694535593777
B957,-87.5184465,32.4535695,5.659680391428508
B958,-87.5201995667819,32.453571439851146,5.726441638820942
B959,-87.52233008850995,32.45363148094296,7.022809857056799
B960,-87.51991173731679,32.4536763145434,4.983006359655143
B961,-87.51284949999999,32.45348749999999,8.57465229026099
B962,-87.51491093400202,32.45353553222706,26.217533554928742
B963,-87.51405986288076,32.45355277957144,9.30265782666774
B964,-87.510665,32.453569,11.109950233209396
B965,-87.513418,32.453667,8.880068187662317
B966,-87.51478624925915,32.453807051145134,18.875698297879694
B967,-87.5106817539922,32.453840650041144,10.766984352097841
B968,-87.51028529465063,32.45404591607133,13.871019852515664
B969,-87.51474342581677,32.4540532330148,7.321747951746168
B970,-87.5106715,32.454113,11.064274372375262
B971,-87.52132195329989,32.45370530675899,16.681149714590525
B972,-87.51820033327296,32.453765357942494,11.820815765318397
B973,-87.51922616747311,32.453791334062636,6.359785907929702
B974,-87.52189052382319,32.45382758282209,9.324051262187085
B975,-87.51971127001684,32.45388277363558,9.795861575254847
B976,-87.51869000893853,32.45391238175047,12.45629779617316
B977,-87.51781779629984,32.45397259207369,20.868522355005553
B978,-87.5212542639038,32.45402858572525,5.225736343473128
B979,-87.5198135,32.454123499999994,3.0080596059159994
B980,-87.5183951107077,32.45413206586557,16.66248078931673
B981,-87.51198175047956,32.45410973894057,17.862383245927134
B982,-87.5124235,32.45421,13.109695039291964
B983,-87.51334243177487,32.454231111593145,9.1505521442546
B984,-87.51482572003353,32.454272445595095,10.97467232501119
B985,-87.51289610578438,32.45431550309961,5.841921110981467
B986,-87.51260530650588,32.454315284300044,9.810875673396207
B987,-87.5111210358994,32.4544002358559,9.876227471677801
B988,-87.51211091317373,32.454677794074804,8.719949865496773
B989,-87.51175559601492,32.45468001540835,11.369510961083169
B990,-87.51270745989618,32.454702224935694,9.491907558498639
B991,-87.5219760374017,32.454184840434564,6.297421593039456
B992,-87.51945372982586,32.4541919852833,4.363457323917828
B993,-87.5226741387652,32.45422589370622,6.841054730436342
B994,-87.52223669114397,32.45422175488696,6.813373862130016
B995,-87.52144309643901,32.454227406723305,9.032031981733939
B996,-87.517421,32.45427399999999,14.683114123030649
B997,-87.52031286762632,32.45439341403873,10.81434051440424
B998,-87.5189935604904,32.45440822226897,4.452831559689388
B999,-87.51811989472976,32.45441014551826,16.551110528926394
B1000,-87.51954918436874,32.45457119171677,6.141439232840007
B1001,-87.5174541438346,32.45459093583901,13.280276358574518
B1002,-87.52093308863233,32.45459090109848,9.219329524685069
B1003,-87.51780175873738,32.454671824934955,14.61178940374218
B1004,-87.52264823997882,32.454707911199364,3.364304000171728
B1005,-87.51959160434455,32.45475356119345,5.452302070678066
B1006,-87.51886477124745,32.454784399397525,12.468067617067126
B1007,-87.52323696238862,32.45479354322247,3.9284752966066208
B1008,-87.52088709458631,32.45480629410595,6.271560926022367
B1009,-87.52064991734996,32.45482827386028,6.523179790847899
B1010,-87.5187425,32.45483900000001,2.2422980872159854
B1011,-87.51359841232619,32.45472410897986,13.757837706314112
B1012,-87.51392047341093,32.45473199613299,13.221345803037067
B1013,-87.51422066316421,32.45477926331265,12.402074035741641
B1014,-87.5112875,32.4548525,7.845032061924762
B1015,-87.51259100000001,32.4549375,5.588242565997644
B1016,-87.5119038539311,32.45511117739918,10.727630382657882
B1017,-87.51130285608045,32.455127786021535,9.132264597863493
B1018,-87.51424729751997,32.455197966441204,9.990117562935756
B1019,-87.51262387043597,32.45520689820688,9.770976629621007
B1020,-87.51184925996377,32.45532491847826,4.938274228135545
